	station id	stationname	date	daytype	rides	year	month	day	week_day
784648	40890	O'Hare Airport	2013-04-09	W	8111	2013	4	9	Tue
784871	40890	O'Hare Airport	2013-03-27	W	8900	2013	3	27	Wed
784943	40890	O'Hare Airport	2013-10-19	A	8343	2013	10	19	Sat
785001	40890	O'Hare Airport	2002-04-04	W	8157	2002	4	4	Thu
785069	40890	O'Hare Airport	2004-01-23	W	7635	2004	1	23	Fri
785143	40890	O'Hare Airport	2009-03-05	W	7752	2009	3	5	Thu
785326	40890	O'Hare Airport	2012-04-26	W	9987	2012	4	26	Thu
785407	40890	O'Hare Airport	2013-05-29	W	9779	2013	5	29	Wed
785520	40890	O'Hare Airport	2002-11-03	U	7940	2002	11	3	Sun
785567	40890	O'Hare Airport	2015-06-05	W	13210	2015	6	5	Fri
785616	40890	O'Hare Airport	2017-02-27	W	9665	2017	2	27	Mon
785678	40890	O'Hare Airport	2012-10-16	W	9340	2012	10	16	Tue
785832	40890	O'Hare Airport	2015-02-21	A	6947	2015	2	21	Sat
786137	40890	O'Hare Airport	2012-07-22	U	9829	2012	7	22	Sun
786190	40890	O'Hare Airport	2005-08-04	W	9902	2005	8	4	Thu
786224	40890	O'Hare Airport	2011-08-04	W	15043	2011	8	4	Thu
786248	40890	O'Hare Airport	2003-08-10	U	8219	2003	8	10	Sun
786368	40890	O'Hare Airport	2002-09-25	W	8413	2002	9	25	Wed
786598	40890	O'Hare Airport	2007-12-09	U	5911	2007	12	9	Sun
786855	40890	O'Hare Airport	2009-04-13	W	8519	2009	4	13	Mon
786865	40890	O'Hare Airport	2001-08-17	W	10892	2001	8	17	Fri
786878	40890	O'Hare Airport	2003-11-19	W	7684	2003	11	19	Wed
787045	40890	O'Hare Airport	2014-06-27	W	12722	2014	6	27	Fri
787564	40890	O'Hare Airport	2015-10-03	A	10904	2015	10	3	Sat
787647	40890	O'Hare Airport	2001-12-20	W	7256	2001	12	20	Thu
787794	40890	O'Hare Airport	2009-11-23	W	7544	2009	11	23	Mon
788037	40890	O'Hare Airport	2001-05-27	U	6447	2001	5	27	Sun
788064	40890	O'Hare Airport	2012-03-31	A	7864	2012	3	31	Sat
788273	40890	O'Hare Airport	2013-11-22	W	10365	2013	11	22	Fri
788337	40890	O'Hare Airport	2003-03-07	W	8204	2003	3	7	Fri
788343	40890	O'Hare Airport	2008-07-26	A	8333	2008	7	26	Sat
788494	40890	O'Hare Airport	2004-04-25	U	7123	2004	4	25	Sun
788607	40890	O'Hare Airport	2012-04-06	W	10146	2012	4	6	Fri
788979	40890	O'Hare Airport	2005-04-28	W	9368	2005	4	28	Thu
789078	40890	O'Hare Airport	2001-01-22	W	7884	2001	1	22	Mon
789085	40890	O'Hare Airport	2004-05-04	W	8000	2004	5	4	Tue
789088	40890	O'Hare Airport	2015-06-17	W	11587	2015	6	17	Wed
789149	40890	O'Hare Airport	2017-04-16	U	10370	2017	4	16	Sun
789291	40890	O'Hare Airport	2003-09-09	W	7525	2003	9	9	Tue
789342	40890	O'Hare Airport	2007-09-27	W	9436	2007	9	27	Thu
789357	40890	O'Hare Airport	2008-04-13	U	7340	2008	4	13	Sun
789616	40890	O'Hare Airport	2004-04-15	W	8937	2004	4	15	Thu
789624	40890	O'Hare Airport	2011-08-01	W	10695	2011	8	1	Mon
789625	40890	O'Hare Airport	2015-03-16	W	10983	2015	3	16	Mon
789801	40890	O'Hare Airport	2015-06-07	U	9977	2015	6	7	Sun
789901	40890	O'Hare Airport	2003-12-16	W	7411	2003	12	16	Tue
789989	40890	O'Hare Airport	2007-04-09	W	10230	2007	4	9	Mon
790065	40890	O'Hare Airport	2014-02-22	A	6761	2014	2	22	Sat
790213	40890	O'Hare Airport	2013-10-11	W	15221	2013	10	11	Fri
790425	40890	O'Hare Airport	2007-09-17	W	9687	2007	9	17	Mon
790448	40890	O'Hare Airport	2006-09-02	A	9296	2006	9	2	Sat
790605	40890	O'Hare Airport	2009-04-24	W	9449	2009	4	24	Fri
790675	40890	O'Hare Airport	2014-02-16	U	7455	2014	2	16	Sun
790761	40890	O'Hare Airport	2002-07-11	W	8782	2002	7	11	Thu
790858	40890	O'Hare Airport	2017-03-07	W	9373	2017	3	7	Tue
790912	40890	O'Hare Airport	2017-03-21	W	9699	2017	3	21	Tue
790983	40890	O'Hare Airport	2013-03-22	W	10374	2013	3	22	Fri
791022	40890	O'Hare Airport	2015-07-11	A	10369	2015	7	11	Sat
791152	40890	O'Hare Airport	2016-04-17	U	10027	2016	4	17	Sun
791555	40890	O'Hare Airport	2003-09-10	W	7752	2003	9	10	Wed
791602	40890	O'Hare Airport	2003-07-21	W	8956	2003	7	21	Mon
791759	40890	O'Hare Airport	2001-11-29	W	7089	2001	11	29	Thu
791839	40890	O'Hare Airport	2002-08-17	A	7937	2002	8	17	Sat
791949	40890	O'Hare Airport	2015-07-23	W	13905	2015	7	23	Thu
792260	40890	O'Hare Airport	2005-06-26	U	8776	2005	6	26	Sun
792396	40890	O'Hare Airport	2009-10-12	W	9230	2009	10	12	Mon
792407	40890	O'Hare Airport	2004-06-12	A	7844	2004	6	12	Sat
792444	40890	O'Hare Airport	2016-05-03	W	10390	2016	5	3	Tue
792460	40890	O'Hare Airport	2004-07-23	W	11042	2004	7	23	Fri
792514	40890	O'Hare Airport	2017-03-28	W	9657	2017	3	28	Tue
792604	40890	O'Hare Airport	2003-12-25	U	4954	2003	12	25	Thu
792921	40890	O'Hare Airport	2013-08-15	W	11701	2013	8	15	Thu
792950	40890	O'Hare Airport	2016-10-22	A	10337	2016	10	22	Sat
793027	40890	O'Hare Airport	2001-11-11	U	6857	2001	11	11	Sun
793070	40890	O'Hare Airport	2013-06-09	U	10355	2013	6	9	Sun
793302	40890	O'Hare Airport	2011-03-07	W	9220	2011	3	7	Mon
793330	40890	O'Hare Airport	2005-12-20	W	7886	2005	12	20	Tue
793441	40890	O'Hare Airport	2015-06-24	W	12744	2015	6	24	Wed
794059	40890	O'Hare Airport	2001-07-26	W	10297	2001	7	26	Thu
794069	40890	O'Hare Airport	2001-02-06	W	7361	2001	2	6	Tue
794083	40890	O'Hare Airport	2013-07-30	W	10035	2013	7	30	Tue
794303	40890	O'Hare Airport	2003-10-25	A	6328	2003	10	25	Sat
794536	40890	O'Hare Airport	2016-06-25	A	9855	2016	6	25	Sat
794544	40890	O'Hare Airport	2004-04-24	A	6559	2004	4	24	Sat
794571	40890	O'Hare Airport	2005-11-17	W	9487	2005	11	17	Thu
795343	40890	O'Hare Airport	2003-09-17	W	8283	2003	9	17	Wed
795451	40890	O'Hare Airport	2002-07-28	U	7658	2002	7	28	Sun
795550	40890	O'Hare Airport	2014-10-11	A	10973	2014	10	11	Sat
795598	40890	O'Hare Airport	2005-05-30	U	10925	2005	5	30	Mon
795627	40890	O'Hare Airport	2011-11-19	A	7963	2011	11	19	Sat
795640	40890	O'Hare Airport	2011-11-13	U	9043	2011	11	13	Sun
795817	40890	O'Hare Airport	2008-06-12	W	10455	2008	6	12	Thu
796038	40890	O'Hare Airport	2010-12-22	W	7860	2010	12	22	Wed
796096	40890	O'Hare Airport	2008-02-20	W	7261	2008	2	20	Wed
796158	40890	O'Hare Airport	2017-11-20	W	10455	2017	11	20	Mon
796179	40890	O'Hare Airport	2002-10-08	W	7657	2002	10	8	Tue
796360	40890	O'Hare Airport	2002-06-03	W	8038	2002	6	3	Mon
796567	40890	O'Hare Airport	2005-02-16	W	7518	2005	2	16	Wed
797071	40890	O'Hare Airport	2010-02-03	W	6346	2010	2	3	Wed
797265	40890	O'Hare Airport	2011-12-19	W	8654	2011	12	19	Mon
798237	40890	O'Hare Airport	2011-07-22	W	11565	2011	7	22	Fri
798301	40890	O'Hare Airport	2007-03-28	W	8429	2007	3	28	Wed
798381	40890	O'Hare Airport	2014-10-14	W	9974	2014	10	14	Tue
798412	40890	O'Hare Airport	2016-01-08	W	9793	2016	1	8	Fri
798640	40890	O'Hare Airport	2002-03-28	W	7548	2002	3	28	Thu
798737	40890	O'Hare Airport	2003-10-04	A	6330	2003	10	4	Sat
799096	40890	O'Hare Airport	2010-01-05	W	7081	2010	1	5	Tue
799142	40890	O'Hare Airport	2010-06-28	W	10358	2010	6	28	Mon
799171	40890	O'Hare Airport	2008-05-26	U	10714	2008	5	26	Mon
799332	40890	O'Hare Airport	2003-01-30	W	6941	2003	1	30	Thu
799385	40890	O'Hare Airport	2004-04-29	W	8263	2004	4	29	Thu
799402	40890	O'Hare Airport	2014-12-29	W	11153	2014	12	29	Mon
799499	40890	O'Hare Airport	2001-12-28	W	7740	2001	12	28	Fri
799875	40890	O'Hare Airport	2016-01-09	A	8166	2016	1	9	Sat
800040	40890	O'Hare Airport	2002-11-28	U	5554	2002	11	28	Thu
800237	40890	O'Hare Airport	2011-03-27	U	9038	2011	3	27	Sun
800313	40890	O'Hare Airport	2017-04-01	A	7423	2017	4	1	Sat
800696	40890	O'Hare Airport	2002-08-05	W	9499	2002	8	5	Mon
800721	40890	O'Hare Airport	2014-10-19	U	10205	2014	10	19	Sun
800961	40890	O'Hare Airport	2006-12-02	A	7816	2006	12	2	Sat
801025	40890	O'Hare Airport	2016-03-04	W	10791	2016	3	4	Fri
801033	40890	O'Hare Airport	2010-07-02	W	11587	2010	7	2	Fri
801195	40890	O'Hare Airport	2011-11-11	W	11116	2011	11	11	Fri
801438	40890	O'Hare Airport	2006-03-07	W	8751	2006	3	7	Tue
801488	40890	O'Hare Airport	2012-06-10	U	10651	2012	6	10	Sun
801513	40890	O'Hare Airport	2016-06-01	W	12100	2016	6	1	Wed
801677	40890	O'Hare Airport	2014-04-13	U	7892	2014	4	13	Sun
801713	40890	O'Hare Airport	2017-06-30	W	13515	2017	6	30	Fri
801757	40890	O'Hare Airport	2013-06-18	W	9442	2013	6	18	Tue
801819	40890	O'Hare Airport	2017-05-15	W	11985	2017	5	15	Mon
801893	40890	O'Hare Airport	2010-04-21	W	8401	2010	4	21	Wed
801923	40890	O'Hare Airport	2016-06-19	U	11897	2016	6	19	Sun
801929	40890	O'Hare Airport	2017-06-04	U	11272	2017	6	4	Sun
801950	40890	O'Hare Airport	2013-10-01	W	8833	2013	10	1	Tue
802013	40890	O'Hare Airport	2016-01-12	W	8751	2016	1	12	Tue
802021	40890	O'Hare Airport	2011-06-30	W	10673	2011	6	30	Thu
802135	40890	O'Hare Airport	2013-03-21	W	9560	2013	3	21	Thu
802148	40890	O'Hare Airport	2012-10-23	W	9252	2012	10	23	Tue
802192	40890	O'Hare Airport	2016-06-18	A	10177	2016	6	18	Sat
802303	40890	O'Hare Airport	2004-04-30	W	8847	2004	4	30	Fri
802567	40890	O'Hare Airport	2008-04-21	W	9780	2008	4	21	Mon
803024	40890	O'Hare Airport	2017-11-09	W	12705	2017	11	9	Thu
803341	40890	O'Hare Airport	2006-10-09	W	10226	2006	10	9	Mon
803430	40890	O'Hare Airport	2011-02-19	A	6316	2011	2	19	Sat
803702	40890	O'Hare Airport	2008-12-10	W	7432	2008	12	10	Wed
803911	40890	O'Hare Airport	2007-08-12	U	8127	2007	8	12	Sun
804145	40890	O'Hare Airport	2005-02-13	U	6309	2005	2	13	Sun
804209	40890	O'Hare Airport	2008-11-01	A	6589	2008	11	1	Sat
804276	40890	O'Hare Airport	2003-12-03	W	6565	2003	12	3	Wed
804335	40890	O'Hare Airport	2009-09-14	W	9069	2009	9	14	Mon
804493	40890	O'Hare Airport	2016-07-02	A	11114	2016	7	2	Sat
804685	40890	O'Hare Airport	2016-10-09	U	11373	2016	10	9	Sun
804813	40890	O'Hare Airport	2007-07-15	U	8629	2007	7	15	Sun
805342	40890	O'Hare Airport	2014-11-22	A	7852	2014	11	22	Sat
805364	40890	O'Hare Airport	2004-10-17	U	7879	2004	10	17	Sun
805452	40890	O'Hare Airport	2013-03-19	W	8937	2013	3	19	Tue
805512	40890	O'Hare Airport	2004-03-05	W	8411	2004	3	5	Fri
805596	40890	O'Hare Airport	2015-05-27	W	10899	2015	5	27	Wed
805623	40890	O'Hare Airport	2007-12-10	W	8397	2007	12	10	Mon
805993	40890	O'Hare Airport	2011-09-25	U	9069	2011	9	25	Sun
806023	40890	O'Hare Airport	2015-12-25	U	6926	2015	12	25	Fri
806232	40890	O'Hare Airport	2014-03-01	A	7720	2014	3	1	Sat
806269	40890	O'Hare Airport	2003-09-25	W	8490	2003	9	25	Thu
806331	40890	O'Hare Airport	2007-06-30	A	8503	2007	6	30	Sat
806369	40890	O'Hare Airport	2016-01-27	W	8570	2016	1	27	Wed
806477	40890	O'Hare Airport	2006-04-02	U	6692	2006	4	2	Sun
806520	40890	O'Hare Airport	2011-03-29	W	7975	2011	3	29	Tue
806523	40890	O'Hare Airport	2002-11-01	W	9461	2002	11	1	Fri
806525	40890	O'Hare Airport	2009-08-08	A	8815	2009	8	8	Sat
806539	40890	O'Hare Airport	2015-10-14	W	12554	2015	10	14	Wed
806628	40890	O'Hare Airport	2003-05-15	W	8205	2003	5	15	Thu
806635	40890	O'Hare Airport	2015-06-16	W	12851	2015	6	16	Tue
806832	40890	O'Hare Airport	2016-05-14	A	10282	2016	5	14	Sat
806877	40890	O'Hare Airport	2001-01-21	U	6041	2001	1	21	Sun
806896	40890	O'Hare Airport	2005-09-24	A	7596	2005	9	24	Sat
807027	40890	O'Hare Airport	2008-05-20	W	9068	2008	5	20	Tue
807084	40890	O'Hare Airport	2006-02-24	W	9076	2006	2	24	Fri
807427	40890	O'Hare Airport	2013-05-15	W	9766	2013	5	15	Wed
807702	40890	O'Hare Airport	2006-11-21	W	9175	2006	11	21	Tue
807741	40890	O'Hare Airport	2001-09-10	W	9911	2001	9	10	Mon
807751	40890	O'Hare Airport	2006-09-05	W	11222	2006	9	5	Tue
807841	40890	O'Hare Airport	2014-05-20	W	10623	2014	5	20	Tue
807936	40890	O'Hare Airport	2014-01-17	W	9526	2014	1	17	Fri
807988	40890	O'Hare Airport	2010-01-07	W	7685	2010	1	7	Thu
808103	40890	O'Hare Airport	2014-05-06	W	9073	2014	5	6	Tue
808312	40890	O'Hare Airport	2012-01-27	W	8708	2012	1	27	Fri
808388	40890	O'Hare Airport	2009-06-03	W	7739	2009	6	3	Wed
808502	40890	O'Hare Airport	2003-04-11	W	8598	2003	4	11	Fri
808530	40890	O'Hare Airport	2004-12-12	U	6242	2004	12	12	Sun
808547	40890	O'Hare Airport	2015-11-16	W	12397	2015	11	16	Mon
808782	40890	O'Hare Airport	2005-01-11	W	7273	2005	1	11	Tue
808810	40890	O'Hare Airport	2007-07-13	W	12180	2007	7	13	Fri
808896	40890	O'Hare Airport	2011-02-05	A	5484	2011	2	5	Sat
809272	40890	O'Hare Airport	2016-10-15	A	10309	2016	10	15	Sat
809404	40890	O'Hare Airport	2001-07-06	W	9363	2001	7	6	Fri
809597	40890	O'Hare Airport	2008-10-26	U	8213	2008	10	26	Sun
810019	40890	O'Hare Airport	2011-09-03	A	10237	2011	9	3	Sat
810064	40890	O'Hare Airport	2012-03-05	W	8606	2012	3	5	Mon
810082	40890	O'Hare Airport	2016-03-10	W	11098	2016	3	10	Thu
810345	40890	O'Hare Airport	2017-01-17	W	9285	2017	1	17	Tue
810447	40890	O'Hare Airport	2015-08-14	W	14319	2015	8	14	Fri
810466	40890	O'Hare Airport	2011-04-26	W	8441	2011	4	26	Tue
810551	40890	O'Hare Airport	2002-08-06	W	8397	2002	8	6	Tue
810632	40890	O'Hare Airport	2009-09-29	W	7678	2009	9	29	Tue
810639	40890	O'Hare Airport	2008-10-04	A	6983	2008	10	4	Sat
810644	40890	O'Hare Airport	2017-03-11	A	8443	2017	3	11	Sat
810768	40890	O'Hare Airport	2011-02-09	W	6870	2011	2	9	Wed
810868	40890	O'Hare Airport	2002-09-03	W	8248	2002	9	3	Tue
810876	40890	O'Hare Airport	2004-04-11	U	7178	2004	4	11	Sun
810892	40890	O'Hare Airport	2009-11-05	W	8667	2009	11	5	Thu
810905	40890	O'Hare Airport	2002-01-25	W	7490	2002	1	25	Fri
811160	40890	O'Hare Airport	2014-06-24	W	10351	2014	6	24	Tue
811178	40890	O'Hare Airport	2007-08-09	W	10205	2007	8	9	Thu
811412	40890	O'Hare Airport	2007-06-13	W	10071	2007	6	13	Wed
811475	40890	O'Hare Airport	2007-01-12	W	9423	2007	1	12	Fri
811685	40890	O'Hare Airport	2015-04-10	W	11937	2015	4	10	Fri
811847	40890	O'Hare Airport	2007-08-08	W	9203	2007	8	8	Wed
812018	40890	O'Hare Airport	2013-06-21	W	11996	2013	6	21	Fri
812064	40890	O'Hare Airport	2003-11-11	W	7280	2003	11	11	Tue
812366	40890	O'Hare Airport	2001-02-17	A	5873	2001	2	17	Sat
812509	40890	O'Hare Airport	2011-05-04	W	8419	2011	5	4	Wed
812593	40890	O'Hare Airport	2001-07-28	A	8103	2001	7	28	Sat
813045	40890	O'Hare Airport	2010-07-25	U	8840	2010	7	25	Sun
813121	40890	O'Hare Airport	2017-08-03	W	13102	2017	8	3	Thu
813141	40890	O'Hare Airport	2016-08-04	W	12566	2016	8	4	Thu
813706	40890	O'Hare Airport	2010-03-19	W	8387	2010	3	19	Fri
813720	40890	O'Hare Airport	2001-06-16	A	7985	2001	6	16	Sat
813886	40890	O'Hare Airport	2011-07-12	W	9451	2011	7	12	Tue
814575	40890	O'Hare Airport	2011-08-02	W	7930	2011	8	2	Tue
814703	40890	O'Hare Airport	2017-09-23	A	9668	2017	9	23	Sat
814763	40890	O'Hare Airport	2006-08-17	W	11004	2006	8	17	Thu
814776	40890	O'Hare Airport	2015-03-02	W	9773	2015	3	2	Mon
814782	40890	O'Hare Airport	2006-10-31	W	8453	2006	10	31	Tue
814974	40890	O'Hare Airport	2001-11-07	W	6763	2001	11	7	Wed
814989	40890	O'Hare Airport	2001-07-31	W	9253	2001	7	31	Tue
815107	40890	O'Hare Airport	2008-07-15	W	0	2008	7	15	Tue
815141	40890	O'Hare Airport	2006-02-13	W	8750	2006	2	13	Mon
815198	40890	O'Hare Airport	2009-10-16	W	13118	2009	10	16	Fri
815217	40890	O'Hare Airport	2016-12-15	W	9398	2016	12	15	Thu
816058	40890	O'Hare Airport	2015-04-28	W	9682	2015	4	28	Tue
816071	40890	O'Hare Airport	2005-07-29	W	11471	2005	7	29	Fri
816416	40890	O'Hare Airport	2002-10-26	A	6475	2002	10	26	Sat
816721	40890	O'Hare Airport	2010-04-25	U	7518	2010	4	25	Sun
816929	40890	O'Hare Airport	2007-06-22	W	11417	2007	6	22	Fri
816972	40890	O'Hare Airport	2009-04-30	W	8255	2009	4	30	Thu
817445	40890	O'Hare Airport	2005-07-13	W	9553	2005	7	13	Wed
817518	40890	O'Hare Airport	2005-06-06	W	11333	2005	6	6	Mon
818170	40890	O'Hare Airport	2013-01-08	W	8338	2013	1	8	Tue
818202	40890	O'Hare Airport	2002-05-13	W	8580	2002	5	13	Mon
818313	40890	O'Hare Airport	2006-06-09	W	11297	2006	6	9	Fri
818318	40890	O'Hare Airport	2005-09-29	W	9951	2005	9	29	Thu
818548	40890	O'Hare Airport	2001-02-01	W	7411	2001	2	1	Thu
818673	40890	O'Hare Airport	2004-05-21	W	9712	2004	5	21	Fri
818753	40890	O'Hare Airport	2008-05-24	A	8337	2008	5	24	Sat
819629	40890	O'Hare Airport	2003-09-28	U	7249	2003	9	28	Sun
819898	40890	O'Hare Airport	2007-01-26	W	9066	2007	1	26	Fri
820040	40890	O'Hare Airport	2015-09-19	A	11547	2015	9	19	Sat
820143	40890	O'Hare Airport	2006-08-02	W	9678	2006	8	2	Wed
820312	40890	O'Hare Airport	2003-11-04	W	7418	2003	11	4	Tue
820595	40890	O'Hare Airport	2008-12-24	W	7363	2008	12	24	Wed
820853	40890	O'Hare Airport	2015-05-06	W	10525	2015	5	6	Wed
820951	40890	O'Hare Airport	2013-02-14	W	8735	2013	2	14	Thu
820961	40890	O'Hare Airport	2005-10-09	U	9333	2005	10	9	Sun
821059	40890	O'Hare Airport	2007-12-29	A	8553	2007	12	29	Sat
821244	40890	O'Hare Airport	2011-05-12	W	11162	2011	5	12	Thu
821273	40890	O'Hare Airport	2016-06-09	W	13780	2016	6	9	Thu
821436	40890	O'Hare Airport	2013-03-15	W	12747	2013	3	15	Fri
821441	40890	O'Hare Airport	2009-12-20	U	6711	2009	12	20	Sun
821526	40890	O'Hare Airport	2002-03-10	U	6559	2002	3	10	Sun
821572	40890	O'Hare Airport	2012-12-05	W	8332	2012	12	5	Wed
821648	40890	O'Hare Airport	2017-01-22	U	7951	2017	1	22	Sun
821774	40890	O'Hare Airport	2012-11-18	U	8283	2012	11	18	Sun
821918	40890	O'Hare Airport	2016-05-31	W	12000	2016	5	31	Tue
822028	40890	O'Hare Airport	2016-09-28	W	10728	2016	9	28	Wed
822164	40890	O'Hare Airport	2016-01-24	U	7415	2016	1	24	Sun
822246	40890	O'Hare Airport	2016-03-01	W	8230	2016	3	1	Tue
822475	40890	O'Hare Airport	2008-02-19	W	7668	2008	2	19	Tue
822569	40890	O'Hare Airport	2015-10-09	W	18553	2015	10	9	Fri
822764	40890	O'Hare Airport	2012-04-30	W	10058	2012	4	30	Mon
822955	40890	O'Hare Airport	2015-10-10	A	12541	2015	10	10	Sat
823025	40890	O'Hare Airport	2009-11-17	W	7519	2009	11	17	Tue
823271	40890	O'Hare Airport	2016-01-10	U	8148	2016	1	10	Sun
823800	40890	O'Hare Airport	2003-04-05	A	6238	2003	4	5	Sat
823819	40890	O'Hare Airport	2013-06-07	W	12998	2013	6	7	Fri
823825	40890	O'Hare Airport	2004-11-23	W	8425	2004	11	23	Tue
824579	40890	O'Hare Airport	2015-06-22	W	12748	2015	6	22	Mon
824785	40890	O'Hare Airport	2010-12-21	W	8107	2010	12	21	Tue
825051	40890	O'Hare Airport	2017-05-14	U	11350	2017	5	14	Sun
825083	40890	O'Hare Airport	2010-05-29	A	8698	2010	5	29	Sat
825260	40890	O'Hare Airport	2016-06-20	W	12732	2016	6	20	Mon
825477	40890	O'Hare Airport	2010-03-23	W	7445	2010	3	23	Tue
825578	40890	O'Hare Airport	2011-02-25	W	8184	2011	2	25	Fri
825590	40890	O'Hare Airport	2010-11-11	W	9787	2010	11	11	Thu
825771	40890	O'Hare Airport	2012-11-04	U	8456	2012	11	4	Sun
825957	40890	O'Hare Airport	2002-12-25	U	5103	2002	12	25	Wed
826253	40890	O'Hare Airport	2003-08-21	W	8519	2003	8	21	Thu
826254	40890	O'Hare Airport	2001-05-21	W	10085	2001	5	21	Mon
826293	40890	O'Hare Airport	2002-11-12	W	7677	2002	11	12	Tue
826414	40890	O'Hare Airport	2015-07-05	U	13290	2015	7	5	Sun
826463	40890	O'Hare Airport	2004-11-02	W	7731	2004	11	2	Tue
826479	40890	O'Hare Airport	2011-09-27	W	8577	2011	9	27	Tue
826488	40890	O'Hare Airport	2008-06-24	W	9385	2008	6	24	Tue
826508	40890	O'Hare Airport	2010-10-10	U	9523	2010	10	10	Sun
826519	40890	O'Hare Airport	2016-05-17	W	11547	2016	5	17	Tue
826823	40890	O'Hare Airport	2016-10-04	W	10746	2016	10	4	Tue
827039	40890	O'Hare Airport	2007-03-26	W	10005	2007	3	26	Mon
827220	40890	O'Hare Airport	2016-10-05	W	11443	2016	10	5	Wed
827414	40890	O'Hare Airport	2003-07-24	W	9117	2003	7	24	Thu
827514	40890	O'Hare Airport	2003-09-01	U	9830	2003	9	1	Mon
827783	40890	O'Hare Airport	2007-09-29	A	7521	2007	9	29	Sat
827963	40890	O'Hare Airport	2007-08-19	U	7900	2007	8	19	Sun
828006	40890	O'Hare Airport	2007-03-18	U	7914	2007	3	18	Sun
828092	40890	O'Hare Airport	2007-11-05	W	9124	2007	11	5	Mon
828159	40890	O'Hare Airport	2007-02-22	W	9050	2007	2	22	Thu
828311	40890	O'Hare Airport	2001-04-03	W	7906	2001	4	3	Tue
828423	40890	O'Hare Airport	2002-11-30	A	8476	2002	11	30	Sat
828755	40890	O'Hare Airport	2015-01-29	W	8654	2015	1	29	Thu
829153	40890	O'Hare Airport	2002-11-16	A	6789	2002	11	16	Sat
829249	40890	O'Hare Airport	2010-10-22	W	11878	2010	10	22	Fri
829588	40890	O'Hare Airport	2006-11-24	W	8759	2006	11	24	Fri
829597	40890	O'Hare Airport	2011-12-03	A	7067	2011	12	3	Sat
829642	40890	O'Hare Airport	2015-12-26	A	9470	2015	12	26	Sat
829707	40890	O'Hare Airport	2007-11-17	A	6513	2007	11	17	Sat
830091	40890	O'Hare Airport	2017-06-03	A	10062	2017	6	3	Sat
830161	40890	O'Hare Airport	2015-04-11	A	8844	2015	4	11	Sat
830593	40890	O'Hare Airport	2001-12-17	W	7240	2001	12	17	Mon
830776	40890	O'Hare Airport	2006-02-02	W	8100	2006	2	2	Thu
830957	40890	O'Hare Airport	2012-05-20	U	9476	2012	5	20	Sun
831011	40890	O'Hare Airport	2014-11-16	U	8807	2014	11	16	Sun
831043	40890	O'Hare Airport	2011-02-02	W	1900	2011	2	2	Wed
831090	40890	O'Hare Airport	2003-03-01	A	5761	2003	3	1	Sat
831196	40890	O'Hare Airport	2001-01-09	W	7518	2001	1	9	Tue
831441	40890	O'Hare Airport	2013-04-26	W	11221	2013	4	26	Fri
831462	40890	O'Hare Airport	2003-12-05	W	8672	2003	12	5	Fri
831493	40890	O'Hare Airport	2001-03-30	W	8733	2001	3	30	Fri
831586	40890	O'Hare Airport	2002-01-01	U	5980	2002	1	1	Tue
831753	40890	O'Hare Airport	2015-05-04	W	11090	2015	5	4	Mon
831878	40890	O'Hare Airport	2017-11-18	A	8718	2017	11	18	Sat
831888	40890	O'Hare Airport	2003-09-11	W	8013	2003	9	11	Thu
832093	40890	O'Hare Airport	2011-01-09	U	6761	2011	1	9	Sun
832291	40890	O'Hare Airport	2009-07-16	W	9621	2009	7	16	Thu
832316	40890	O'Hare Airport	2002-12-28	A	7563	2002	12	28	Sat
832435	40890	O'Hare Airport	2012-04-01	U	8008	2012	4	1	Sun
832910	40890	O'Hare Airport	2008-11-11	W	7956	2008	11	11	Tue
833178	40890	O'Hare Airport	2015-02-16	W	9459	2015	2	16	Mon
833336	40890	O'Hare Airport	2005-05-09	W	9944	2005	5	9	Mon
833367	40890	O'Hare Airport	2002-10-23	W	7846	2002	10	23	Wed
833450	40890	O'Hare Airport	2011-02-18	W	9257	2011	2	18	Fri
833677	40890	O'Hare Airport	2011-03-14	W	8640	2011	3	14	Mon
833725	40890	O'Hare Airport	2014-01-06	W	6438	2014	1	6	Mon
833800	40890	O'Hare Airport	2011-07-07	W	10370	2011	7	7	Thu
833867	40890	O'Hare Airport	2011-11-29	W	8807	2011	11	29	Tue
834058	40890	O'Hare Airport	2008-09-11	W	9752	2008	9	11	Thu
834248	40890	O'Hare Airport	2005-04-17	U	7966	2005	4	17	Sun
834261	40890	O'Hare Airport	2008-12-22	W	7945	2008	12	22	Mon
834378	40890	O'Hare Airport	2016-08-18	W	12155	2016	8	18	Thu
834577	40890	O'Hare Airport	2005-12-26	U	10383	2005	12	26	Mon
834744	40890	O'Hare Airport	2003-04-18	W	7547	2003	4	18	Fri
835292	40890	O'Hare Airport	2004-07-21	W	8377	2004	7	21	Wed
835297	40890	O'Hare Airport	2004-11-05	W	10308	2004	11	5	Fri
835407	40890	O'Hare Airport	2012-10-30	W	8133	2012	10	30	Tue
835527	40890	O'Hare Airport	2005-03-17	W	8883	2005	3	17	Thu
835535	40890	O'Hare Airport	2012-10-26	W	12617	2012	10	26	Fri
835704	40890	O'Hare Airport	2014-08-04	W	10331	2014	8	4	Mon
835756	40890	O'Hare Airport	2015-09-22	W	10879	2015	9	22	Tue
835925	40890	O'Hare Airport	2007-09-28	W	11090	2007	9	28	Fri
836152	40890	O'Hare Airport	2017-05-16	W	11043	2017	5	16	Tue
